Prot_ID	Secretion_Signal	TargetP_Location	CAMPR3_SVM	CAMPR3_RF	XXX	CAMPR3_ANN	CAMPR3_DA	iAMPred_AntiBacterial	iAMPred_AntiViral	iAMPred_AntiFungal	DBAASP	SecretomeP
EmuJ_000730300.1	OTHER	S	0	0	XXX	0	0	0.082	0.333	0.059	1	0
EmuJ_000730700.1	OTHER	_	0	0	XXX	0	0	0.407	0.279	0.045	0	0
EmuJ_000731500.1	OTHER	_	0	0	XXX	0	0	0.154	0.527	0.118	0	0
EmuJ_000732120.1	OTHER	_	0	0	XXX	0	0	0.074	0.567	0.078	0	0
EmuJ_000734000.1	OTHER	_	1	1	XXX	0	1	0.626	0.637	0.656	1	0
EmuJ_000734850.1	OTHER	_	0	0	XXX	0	0	0.152	0.454	0.098	0	0
EmuJ_000736600.1	OTHER	_	1	1	XXX	0	0	0.024	0.354	0.051	0	0
EmuJ_000738500.1	OTHER	M	1	1	XXX	0	0	0.480	0.760	0.510	0	0
EmuJ_000738600.1	OTHER	_	0	0	XXX	0	0	0.378	0.531	0.160	0	0
EmuJ_000740500.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.219	0.237	0.311	0	0
EmuJ_000742900.1	SP(Sec/SPI)	S	0	0	XXX	0	0	0.063	0.068	0.021	0	1
EmuJ_000743200.1	SP(Sec/SPI)	S	0	1	XXX	0	1	0.350	0.416	0.208	0	0
EmuJ_000743300.1	OTHER	_	1	1	XXX	0	1	0.035	0.335	0.022	0	0
EmuJ_000743900.1	OTHER	_	0	0	XXX	0	1	0.058	0.569	0.154	1	0
EmuJ_000746500.1	OTHER	_	1	1	XXX	1	1	0.808	0.720	0.853	0	0
EmuJ_000748900.1	OTHER	_	0	1	XXX	0	0	0.145	0.394	0.077	0	0
EmuJ_000749200.1	OTHER	_	0	0	XXX	0	0	0.327	0.363	0.243	0	0
EmuJ_000749300.1	OTHER	_	0	0	XXX	0	0	0.077	0.475	0.078	0	0
EmuJ_000753800.1	OTHER	_	0	0	XXX	0	0	0.073	0.330	0.140	0	0
EmuJ_000754800.1	OTHER	_	1	1	XXX	0	1	0.008	0.116	0.028	0	0
EmuJ_000755100.1	OTHER	S	1	1	XXX	0	1	0.083	0.468	0.062	0	0
EmuJ_000755600.1	OTHER	_	1	1	XXX	0	1	0.681	0.869	0.801	0	0
EmuJ_000757400.1	OTHER	_	0	0	XXX	0	0	0.064	0.288	0.096	0	0
EmuJ_000758200.1	OTHER	M	0	0	XXX	1	1	0.688	0.689	0.343	0	0
EmuJ_000758600.1	OTHER	S	0	0	XXX	0	0	0.016	0.091	0.018	0	0
EmuJ_000759050.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.043	0.142	0.079	0	0
EmuJ_000763000.1	OTHER	_	0	0	XXX	0	0	0.093	0.173	0.065	0	0
EmuJ_000767300.1	OTHER	_	0	0	XXX	0	0	0.436	0.507	0.853	1	0
EmuJ_000768600.1	OTHER	_	0	0	XXX	0	0	0.440	0.657	0.442	0	0
EmuJ_000769400.1	OTHER	S	0	1	XXX	0	1	0.291	0.603	0.185	0	0
EmuJ_000770000.1	OTHER	_	0	1	XXX	0	1	0.050	0.411	0.042	1	0
EmuJ_000770400.1	OTHER	_	1	1	XXX	0	1	0.175	0.201	0.137	0	0
EmuJ_000776100.1	OTHER	_	0	0	XXX	0	0	0.208	0.444	0.217	0	0
EmuJ_000778800.1	OTHER	M	0	0	XXX	0	0	0.006	0.016	0.026	0	0
EmuJ_000781300.1	OTHER	_	1	1	XXX	0	0	0.819	0.581	0.610	0	0
EmuJ_000783500.1	OTHER	M	0	0	XXX	0	0	0.333	0.524	0.292	0	0
EmuJ_000783800.1	OTHER	_	1	1	XXX	0	1	0.424	0.728	0.353	0	0
EmuJ_000784700.1	OTHER	_	0	1	XXX	0	0	0.063	0.334	0.068	0	0
EmuJ_000784900.1	OTHER	_	0	0	XXX	0	0	0.321	0.237	0.539	1	0
EmuJ_000784950.1	OTHER	M	0	0	XXX	0	0	0.090	0.606	0.203	0	0
EmuJ_000785200.1	OTHER	S	0	0	XXX	0	0	0.279	0.559	0.226	1	0
EmuJ_000785700.1	OTHER	_	1	1	XXX	0	1	0.628	0.763	0.508	0	0
EmuJ_000786500.1	OTHER	_	1	1	XXX	0	1	0.025	0.101	0.035	0	0
EmuJ_000788600.1	OTHER	M	0	0	XXX	0	0	0.500	0.699	0.557	0	0
EmuJ_000792200.1	OTHER	_	1	1	XXX	0	1	0.115	0.538	0.437	0	0
EmuJ_000792900.1	OTHER	_	1	1	XXX	0	1	0.536	0.645	0.143	0	0
EmuJ_000795800.1	OTHER	M	1	1	XXX	0	1	0.559	0.656	0.573	0	0
EmuJ_000796800.1	OTHER	_	0	0	XXX	0	0	0.177	0.636	0.112	0	0
EmuJ_000798700.1	OTHER	S	1	1	XXX	0	1	0.602	0.530	0.500	0	0
EmuJ_000799900.1	OTHER	M	0	0	XXX	1	0	0.454	0.534	0.611	0	0
EmuJ_000803200.1	OTHER	_	0	1	XXX	0	0	0.836	0.916	0.882	0	0
EmuJ_000803400.1	OTHER	M	1	1	XXX	0	1	0.199	0.604	0.453	0	0
EmuJ_000804600.1	OTHER	S	0	1	XXX	0	1	0.310	0.529	0.287	1	0
EmuJ_000806000.1	OTHER	_	0	1	XXX	0	0	0.146	0.346	0.107	0	0
EmuJ_000808500.1	OTHER	S	0	0	XXX	0	0	0.175	0.276	0.035	1	0
EmuJ_000811600.1	OTHER	M	0	0	XXX	0	0	0.051	0.268	0.255	1	0
EmuJ_000814700.1	OTHER	_	1	0	XXX	0	0	0.218	0.400	0.260	0	0
EmuJ_000816700.1	OTHER	S	1	0	XXX	1	0	0.576	0.642	0.684	0	0
EmuJ_000818300.1	OTHER	_	1	1	XXX	1	1	0.747	0.672	0.849	1	0
EmuJ_000819800.1	OTHER	_	0	1	XXX	0	0	0.601	0.669	0.533	0	0
EmuJ_000820000.1	OTHER	S	1	1	XXX	0	1	0.199	0.515	0.156	0	0
EmuJ_000820200.1	OTHER	M	0	0	XXX	0	0	0.329	0.547	0.536	0	0
EmuJ_000820600.1	OTHER	M	0	0	XXX	0	0	0.050	0.530	0.153	1	0
EmuJ_000821500.1	OTHER	S	0	1	XXX	0	0	0.044	0.272	0.051	0	0
EmuJ_000821600.1	OTHER	_	1	0	XXX	1	0	0.179	0.614	0.209	0	0
EmuJ_000822100.1	OTHER	_	1	1	XXX	0	1	0.851	0.832	0.820	0	0
EmuJ_000822800.1	OTHER	S	1	1	XXX	1	1	0.669	0.883	0.631	1	1
EmuJ_000823900.1	OTHER	_	1	1	XXX	0	1	0.939	0.943	0.953	0	1
EmuJ_000825600.1	OTHER	_	0	0	XXX	0	0	0.065	0.347	0.063	0	0
EmuJ_000828100.1	OTHER	_	1	1	XXX	0	1	0.034	0.208	0.045	0	0
EmuJ_000828600.1	OTHER	M	0	0	XXX	1	0	0.325	0.569	0.640	1	0
EmuJ_000829900.1	SP(Sec/SPI)	S	0	0	XXX	0	0	0.009	0.062	0.017	0	0
EmuJ_000832100.1	OTHER	S	1	1	XXX	0	0	0.025	0.205	0.022	0	0
EmuJ_000833700.1	OTHER	M	0	1	XXX	0	0	0.168	0.444	0.124	0	0
EmuJ_000834000.1	OTHER	_	1	0	XXX	0	0	0.817	0.888	0.967	0	0
EmuJ_000835400.1	SP(Sec/SPI)	S	0	1	XXX	0	0	0.080	0.524	0.115	0	0
EmuJ_000838600.1	SP(Sec/SPI)	S	1	0	XXX	0	1	0.036	0.332	0.081	0	0
EmuJ_000838800.1	OTHER	_	1	1	XXX	1	1	0.912	0.934	0.957	0	0
EmuJ_000839700.1	OTHER	S	0	0	XXX	0	0	0.057	0.339	0.095	0	0
EmuJ_000840300.1	OTHER	_	1	1	XXX	1	1	0.509	0.694	0.776	0	0
EmuJ_000840700.1	OTHER	_	1	1	XXX	1	0	0.369	0.500	0.552	0	0
EmuJ_000841100.1	OTHER	_	1	1	XXX	0	0	0.047	0.104	0.055	0	0
EmuJ_000842000.1	OTHER	_	0	0	XXX	0	0	0.338	0.654	0.322	0	0
EmuJ_000842800.1	SP(Sec/SPI)	S	1	1	XXX	1	1	0.943	0.947	0.966	0	0
EmuJ_000845200.1	OTHER	_	0	0	XXX	0	0	0.013	0.223	0.052	0	0
EmuJ_000847900.1	OTHER	S	1	1	XXX	1	0	0.616	0.641	0.691	0	0
EmuJ_000853600.1	OTHER	S	0	0	XXX	0	0	0.769	0.742	0.516	0	0
EmuJ_000854500.1	OTHER	M	1	1	XXX	1	1	0.023	0.118	0.047	0	0
EmuJ_000861800.1	OTHER	_	1	1	XXX	0	1	0.190	0.379	0.481	1	0
EmuJ_000862500.1	OTHER	_	0	0	XXX	0	0	0.111	0.260	0.099	0	0
EmuJ_000863100.1	OTHER	_	0	1	XXX	0	0	0.180	0.591	0.489	0	0
EmuJ_000866000.1	OTHER	_	1	0	XXX	0	0	0.321	0.748	0.147	0	0
EmuJ_000867200.1	OTHER	M	1	1	XXX	0	1	0.141	0.517	0.415	1	0
EmuJ_000869900.1	OTHER	_	0	0	XXX	0	0	0.084	0.176	0.028	0	0
EmuJ_000870000.1	OTHER	_	0	0	XXX	0	0	0.112	0.190	0.229	0	0
EmuJ_000870800.1	OTHER	_	0	0	XXX	0	0	0.020	0.391	0.040	0	0
EmuJ_000871400.1	OTHER	_	1	1	XXX	0	1	0.065	0.545	0.129	0	0
EmuJ_000873300.1	OTHER	_	0	0	XXX	0	0	0.096	0.104	0.108	0	0
EmuJ_000873700.1	SP(Sec/SPI)	S	1	0	XXX	1	0	0.985	0.955	0.875	1	0
EmuJ_000874000.1	OTHER	_	1	1	XXX	1	1	0.545	0.877	0.805	0	0
EmuJ_000875200.1	OTHER	_	0	0	XXX	0	0	0.115	0.646	0.130	0	0
EmuJ_000876400.1	OTHER	_	1	1	XXX	0	1	0.419	0.748	0.602	1	0
EmuJ_000879700.1	OTHER	_	1	1	XXX	1	1	0.683	0.784	0.768	1	0
EmuJ_000880800.1	OTHER	M	0	1	XXX	0	0	0.696	0.883	0.641	1	0
EmuJ_000883100.1	OTHER	M	0	0	XXX	0	0	0.088	0.246	0.336	0	0
EmuJ_000883400.1	OTHER	M	0	0	XXX	0	0	0.228	0.265	0.111	0	0
EmuJ_000884400.1	OTHER	_	0	0	XXX	0	0	0.271	0.392	0.407	1	0
EmuJ_000888700.1	OTHER	S	0	0	XXX	0	0	0.118	0.618	0.070	0	0
EmuJ_000888850.1	OTHER	M	0	0	XXX	0	0	0.119	0.361	0.447	0	0
EmuJ_000889300.1	OTHER	_	0	0	XXX	1	0	0.094	0.153	0.175	0	0
EmuJ_000889500.1	OTHER	_	0	0	XXX	0	0	0.061	0.069	0.016	0	0
EmuJ_000891100.1	OTHER	S	1	1	XXX	0	1	0.483	0.495	0.183	0	0
EmuJ_000891300.1	OTHER	M	0	0	XXX	0	0	0.014	0.181	0.060	0	0
EmuJ_000892400.1	OTHER	M	0	0	XXX	0	0	0.105	0.476	0.479	0	0
EmuJ_000893800.1	OTHER	M	1	1	XXX	0	0	0.287	0.407	0.397	1	0
EmuJ_000894400.1	OTHER	_	1	1	XXX	0	1	0.038	0.324	0.031	0	0
EmuJ_000897400.1	OTHER	_	0	1	XXX	0	1	0.626	0.714	0.554	0	0
EmuJ_000901200.1	OTHER	M	0	0	XXX	0	0	0.000	0.042	0.000	0	0
EmuJ_000904800.1	OTHER	_	1	0	XXX	0	0	0.379	0.459	0.193	0	0
EmuJ_000907100.1	OTHER	_	0	0	XXX	0	0	0.158	0.417	0.167	0	1
EmuJ_000908700.1	OTHER	M	1	1	XXX	0	1	0.477	0.702	0.656	0	0
EmuJ_000911100.1	OTHER	S	0	1	XXX	0	0	0.091	0.545	0.075	0	0
EmuJ_000911800.1	OTHER	S	0	1	XXX	0	0	0.690	0.648	0.424	0	0
EmuJ_000911850.1	OTHER	_	1	1	XXX	0	1	0.264	0.706	0.627	0	0
EmuJ_000913500.1	OTHER	_	1	1	XXX	1	1	0.833	0.582	0.883	0	1
EmuJ_000915500.1	OTHER	M	0	0	XXX	0	0	0.040	0.155	0.028	0	0
EmuJ_000915650.1	OTHER	_	0	0	XXX	0	0	0.084	0.579	0.265	0	0
EmuJ_000919200.1	OTHER	S	1	1	XXX	1	0	0.463	0.658	0.512	0	0
EmuJ_000923500.1	OTHER	_	1	1	XXX	1	1	0.984	0.841	0.924	0	0
EmuJ_000924100.1	OTHER	M	1	1	XXX	0	1	0.102	0.426	0.295	0	0
EmuJ_000925100.1	OTHER	_	1	1	XXX	1	1	0.958	0.891	0.974	0	0
EmuJ_000930100.1	OTHER	_	1	1	XXX	0	1	0.061	0.167	0.140	0	0
EmuJ_000930700.1	SP(Sec/SPI)	S	0	0	XXX	0	1	0.292	0.664	0.125	0	0
EmuJ_000930800.1	SP(Sec/SPI)	S	0	0	XXX	0	1	0.292	0.664	0.125	0	0
EmuJ_000933100.1	OTHER	M	1	1	XXX	1	0	0.806	0.935	0.902	0	0
EmuJ_000933400.1	OTHER	_	0	0	XXX	0	0	0.084	0.460	0.066	0	0
EmuJ_000933900.1	OTHER	_	0	0	XXX	0	0	0.011	0.078	0.006	0	0
EmuJ_000936100.1	OTHER	S	0	0	XXX	0	0	0.086	0.445	0.106	0	0
EmuJ_000937400.1	OTHER	_	0	0	XXX	0	0	0.030	0.039	0.018	0	0
EmuJ_000938900.1	OTHER	_	0	0	XXX	0	0	0.160	0.413	0.307	0	0
EmuJ_000939200.1	OTHER	S	1	1	XXX	0	1	0.500	0.818	0.723	0	0
EmuJ_000940500.1	OTHER	_	0	1	XXX	0	0	0.382	0.469	0.362	1	0
EmuJ_000940600.1	OTHER	_	0	1	XXX	0	0	0.540	0.641	0.500	1	0
EmuJ_000940700.1	OTHER	_	0	1	XXX	0	0	0.453	0.467	0.290	0	0
EmuJ_000940800.1	OTHER	_	0	1	XXX	0	0	0.734	0.666	0.522	1	0
EmuJ_000941100.1	OTHER	_	0	1	XXX	0	0	0.597	0.681	0.586	1	0
EmuJ_000942000.1	OTHER	_	0	1	XXX	0	0	0.025	0.365	0.040	0	1
EmuJ_000942990.1	OTHER	_	0	1	XXX	0	0	0.443	0.510	0.205	0	0
EmuJ_000944300.1	OTHER	_	1	1	XXX	0	1	0.806	0.841	0.948	0	0
EmuJ_000944400.1	OTHER	M	0	0	XXX	0	0	0.015	0.115	0.041	0	0
EmuJ_000944900.1	OTHER	_	0	0	XXX	0	0	0.121	0.206	0.072	0	1
EmuJ_000945300.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.155	0.637	0.168	0	1
EmuJ_000945400.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.040	0.100	0.096	1	1
EmuJ_000945700.1	OTHER	_	1	0	XXX	1	0	0.840	0.619	0.618	0	0
EmuJ_000946300.1	OTHER	_	1	1	XXX	1	1	0.726	0.860	0.794	0	0
EmuJ_000946700.1	OTHER	_	0	1	XXX	0	0	0.585	0.468	0.335	0	0
EmuJ_000946800.1	OTHER	_	0	1	XXX	0	0	0.658	0.787	0.392	0	0
EmuJ_000947000.1	OTHER	_	0	1	XXX	0	0	0.323	0.514	0.165	0	0
EmuJ_000947200.1	OTHER	_	1	1	XXX	0	0	0.174	0.397	0.290	0	0
EmuJ_000947800.1	OTHER	_	0	0	XXX	0	0	0.163	0.147	0.066	0	0
EmuJ_000949400.1	OTHER	S	0	0	XXX	0	0	0.153	0.369	0.103	0	0
EmuJ_000949900.1	OTHER	M	0	1	XXX	0	0	0.771	0.766	0.795	1	0
EmuJ_000952000.1	OTHER	S	0	0	XXX	0	0	0.089	0.493	0.242	0	0
EmuJ_000958900.1	OTHER	_	0	0	XXX	0	0	0.050	0.417	0.069	0	0
EmuJ_000959200.1	OTHER	S	0	0	XXX	0	0	0.053	0.238	0.030	0	0
EmuJ_000959400.1	OTHER	_	1	1	XXX	0	0	0.314	0.828	0.396	0	0
EmuJ_000960200.1	OTHER	_	1	1	XXX	0	1	0.428	0.819	0.253	0	0
EmuJ_000961500.1	OTHER	M	0	0	XXX	0	0	0.074	0.051	0.074	0	0
EmuJ_000963900.1	OTHER	_	1	1	XXX	0	0	0.311	0.685	0.511	1	0
EmuJ_000964000.1	OTHER	_	1	1	XXX	0	1	0.500	0.248	0.303	0	0
EmuJ_000964900.1	OTHER	M	0	0	XXX	0	0	0.193	0.431	0.227	0	0
EmuJ_000965100.1	OTHER	_	0	1	XXX	0	0	0.030	0.339	0.100	1	0
EmuJ_000965500.1	OTHER	_	0	1	XXX	0	1	0.148	0.462	0.263	1	0
EmuJ_000966600.1	OTHER	_	1	1	XXX	1	1	0.978	0.961	0.974	0	0
EmuJ_000967500.1	OTHER	_	0	0	XXX	0	0	0.679	0.786	0.564	0	0
EmuJ_000968000.1	SP(Sec/SPI)	S	1	1	XXX	0	0	0.332	0.500	0.520	0	1
EmuJ_000968700.1	OTHER	_	0	0	XXX	0	0	0.239	0.231	0.289	0	0
EmuJ_000971500.1	OTHER	_	0	0	XXX	0	0	0.620	0.477	0.603	0	0
EmuJ_000972800.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.552	0.532	0.607	0	1
EmuJ_000973600.1	OTHER	M	1	1	XXX	0	1	0.227	0.690	0.271	1	1
EmuJ_000974200.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.882	0.866	0.604	0	1
EmuJ_000974300.1	OTHER	_	1	1	XXX	0	0	0.080	0.150	0.044	0	0
EmuJ_000974700.1	OTHER	S	0	0	XXX	0	0	0.046	0.462	0.097	0	1
EmuJ_000975300.1	OTHER	S	1	1	XXX	0	1	0.093	0.471	0.236	0	0
EmuJ_000976100.1	OTHER	_	0	1	XXX	0	1	0.238	0.332	0.080	0	0
EmuJ_000977500.1	OTHER	M	0	0	XXX	0	0	0.403	0.603	0.455	0	0
EmuJ_000977800.1	OTHER	_	1	1	XXX	0	1	0.454	0.773	0.634	0	0
EmuJ_000980400.1	OTHER	_	1	1	XXX	1	1	0.613	0.860	0.421	0	0
EmuJ_000980700.1	OTHER	_	0	0	XXX	0	1	0.198	0.261	0.228	1	0
EmuJ_000981200.1	OTHER	S	0	0	XXX	1	0	0.103	0.297	0.408	0	0
EmuJ_000981900.1	OTHER	_	0	1	XXX	0	0	0.489	0.513	0.204	0	0
EmuJ_000982300.1	OTHER	_	0	0	XXX	0	0	0.167	0.511	0.042	0	0
EmuJ_000982700.1	OTHER	_	0	0	XXX	0	0	0.010	0.108	0.023	0	0
EmuJ_000983100.1	OTHER	_	1	1	XXX	0	0	0.609	0.540	0.419	0	0
EmuJ_000986700.1	OTHER	_	1	1	XXX	0	1	0.073	0.597	0.078	0	0
EmuJ_000987100.1	OTHER	_	0	0	XXX	0	0	0.016	0.175	0.069	0	1
EmuJ_000987400.1	OTHER	_	1	1	XXX	1	1	0.530	0.713	0.672	1	0
EmuJ_000989100.1	OTHER	_	0	1	XXX	0	0	0.110	0.417	0.083	0	0
EmuJ_000990050.1	OTHER	M	1	1	XXX	0	1	0.076	0.262	0.131	0	0
EmuJ_000990800.1	OTHER	_	1	1	XXX	0	0	0.319	0.548	0.264	0	0
EmuJ_000990900.1	OTHER	_	1	1	XXX	0	1	0.828	0.808	0.840	1	0
EmuJ_000991100.1	OTHER	_	0	1	XXX	0	0	0.384	0.597	0.243	0	0
EmuJ_000991200.1	OTHER	_	1	1	XXX	0	1	0.840	0.867	0.764	0	0
EmuJ_000991300.1	OTHER	_	1	1	XXX	0	0	0.491	0.567	0.214	0	0
EmuJ_000991900.1	OTHER	_	0	0	XXX	0	0	0.099	0.330	0.111	1	1
EmuJ_000992800.1	SP(Sec/SPI)	S	0	0	XXX	0	0	0.530	0.631	0.335	0	0
EmuJ_000992900.1	OTHER	M	0	0	XXX	0	0	0.012	0.158	0.043	0	0
EmuJ_000995600.1	OTHER	_	0	0	XXX	0	0	0.057	0.141	0.062	0	0
EmuJ_000995900.1	OTHER	_	1	1	XXX	1	1	0.785	0.830	0.930	0	0
EmuJ_000996300.1	OTHER	S	0	1	XXX	0	0	0.042	0.204	0.102	1	0
EmuJ_000997600.1	OTHER	_	0	0	XXX	0	0	0.034	0.076	0.083	1	0
EmuJ_000998400.1	OTHER	M	1	0	XXX	0	0	0.137	0.541	0.173	0	0
EmuJ_000999200.1	OTHER	_	0	1	XXX	0	0	0.182	0.294	0.132	0	0
EmuJ_001002300.1	OTHER	_	0	1	XXX	0	1	0.431	0.776	0.362	1	0
EmuJ_001002500.1	OTHER	M	0	0	XXX	0	0	0.481	0.722	0.291	0	0
EmuJ_001007000.1	OTHER	_	1	1	XXX	1	1	0.356	0.556	0.423	0	0
EmuJ_001008000.1	OTHER	_	0	1	XXX	0	0	0.013	0.237	0.036	1	0
EmuJ_001010300.1	SP(Sec/SPI)	S	0	0	XXX	0	0	0.036	0.101	0.041	0	0
EmuJ_001011200.1	OTHER	M	0	0	XXX	0	0	0.193	0.347	0.191	0	0
EmuJ_001011400.1	OTHER	S	0	0	XXX	0	0	0.216	0.318	0.106	0	1
EmuJ_001014550.1	OTHER	M	1	1	XXX	1	1	0.028	0.253	0.141	0	0
EmuJ_001015700.1	OTHER	S	0	1	XXX	0	0	0.689	0.689	0.619	0	0
EmuJ_001016500.1	OTHER	_	1	1	XXX	0	1	0.668	0.521	0.484	0	0
EmuJ_001017900.1	OTHER	_	0	0	XXX	0	0	0.014	0.083	0.008	0	0
EmuJ_001018000.1	OTHER	_	0	1	XXX	0	1	0.064	0.116	0.086	0	0
EmuJ_001019300.1	OTHER	_	1	1	XXX	0	1	0.133	0.484	0.467	0	1
EmuJ_001019400.1	OTHER	_	0	0	XXX	0	0	0.225	0.217	0.236	1	0
EmuJ_001021900.1	OTHER	_	1	1	XXX	0	1	0.771	0.907	0.664	0	0
EmuJ_001022600.1	OTHER	_	1	1	XXX	0	1	0.217	0.626	0.332	0	0
EmuJ_001024300.1	OTHER	_	0	0	XXX	0	0	0.154	0.486	0.093	0	0
EmuJ_001024600.1	OTHER	S	0	0	XXX	0	0	0.026	0.117	0.028	0	1
EmuJ_001025200.1	SP(Sec/SPI)	S	0	0	XXX	0	0	0.052	0.239	0.063	0	0
EmuJ_001025900.1	OTHER	_	1	1	XXX	0	0	0.123	0.392	0.169	0	0
EmuJ_001026600.1	OTHER	_	1	1	XXX	0	0	0.055	0.112	0.037	0	0
EmuJ_001030000.1	OTHER	_	1	1	XXX	1	1	0.874	0.895	0.737	0	0
EmuJ_001030500.1	OTHER	_	0	0	XXX	0	0	0.644	0.854	0.808	0	0
EmuJ_001030600.1	OTHER	_	0	0	XXX	0	0	0.034	0.313	0.205	1	0
EmuJ_001030700.1	OTHER	_	0	0	XXX	0	0	0.090	0.249	0.045	0	0
EmuJ_001032700.1	OTHER	_	0	0	XXX	0	0	0.049	0.251	0.075	0	0
EmuJ_001035300.1	OTHER	M	1	1	XXX	0	1	0.398	0.729	0.600	0	0
EmuJ_001038200.1	OTHER	S	1	1	XXX	0	0	0.224	0.451	0.285	0	0
EmuJ_001039100.1	OTHER	M	0	0	XXX	0	0	0.076	0.157	0.101	0	0
EmuJ_001039800.1	OTHER	S	1	0	XXX	0	0	0.560	0.486	0.343	0	1
EmuJ_001040100.1	OTHER	S	0	1	XXX	0	0	0.287	0.656	0.132	0	0
EmuJ_001041000.1	OTHER	_	0	0	XXX	0	0	0.163	0.098	0.146	0	0
EmuJ_001041200.1	OTHER	_	1	1	XXX	1	1	0.612	0.704	0.843	0	0
EmuJ_001041700.1	OTHER	_	0	0	XXX	0	0	0.116	0.265	0.208	1	0
EmuJ_001042100.1	OTHER	S	1	1	XXX	0	0	0.157	0.446	0.238	0	0
EmuJ_001042200.1	OTHER	_	0	0	XXX	0	0	0.460	0.790	0.273	1	0
EmuJ_001043400.1	OTHER	_	1	1	XXX	0	1	0.032	0.322	0.081	0	0
EmuJ_001044500.1	OTHER	_	0	0	XXX	0	0	0.216	0.510	0.160	0	1
EmuJ_001044700.1	OTHER	_	0	1	XXX	0	0	0.411	0.581	0.305	0	0
EmuJ_001044800.1	OTHER	_	0	0	XXX	0	0	0.783	0.788	0.917	0	0
EmuJ_001046400.1	OTHER	_	0	1	XXX	0	0	0.518	0.741	0.683	0	0
EmuJ_001046700.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.097	0.486	0.282	0	1
EmuJ_001048700.1	OTHER	M	0	1	XXX	1	1	0.039	0.244	0.281	0	0
EmuJ_001049220.1	OTHER	_	0	0	XXX	1	0	0.749	0.692	0.507	0	0
EmuJ_001050500.1	OTHER	_	1	1	XXX	0	1	0.276	0.625	0.230	0	0
EmuJ_001052000.1	OTHER	M	1	1	XXX	1	1	0.060	0.390	0.388	0	0
EmuJ_001053000.1	OTHER	M	0	0	XXX	0	0	0.160	0.202	0.281	0	0
EmuJ_001056600.1	OTHER	_	0	0	XXX	0	0	0.019	0.191	0.039	1	0
EmuJ_001057600.1	OTHER	M	0	0	XXX	0	0	0.021	0.107	0.085	0	0
EmuJ_001057900.1	OTHER	_	0	0	XXX	1	1	0.875	0.634	0.886	0	0
EmuJ_001058300.1	OTHER	M	0	0	XXX	1	1	0.306	0.425	0.410	0	0
EmuJ_001060400.1	OTHER	_	0	1	XXX	0	0	0.577	0.662	0.332	0	0
EmuJ_001061400.1	OTHER	_	0	0	XXX	0	0	0.406	0.256	0.260	0	1
EmuJ_001062800.1	OTHER	_	1	1	XXX	1	1	0.398	0.692	0.646	0	0
EmuJ_001064000.1	OTHER	M	1	1	XXX	0	1	0.074	0.286	0.166	0	0
EmuJ_001064300.1	OTHER	_	0	0	XXX	0	0	0.028	0.163	0.069	0	0
EmuJ_001066300.1	OTHER	_	0	0	XXX	0	0	0.031	0.326	0.021	0	0
EmuJ_001067500.1	OTHER	_	0	0	XXX	0	0	0.032	0.034	0.020	0	0
EmuJ_001068900.1	OTHER	M	0	1	XXX	0	0	0.041	0.489	0.107	0	0
EmuJ_001070500.1	OTHER	_	0	0	XXX	0	0	0.000	0.143	0.003	0	0
EmuJ_001071400.1	OTHER	_	0	0	XXX	0	0	0.600	0.598	0.571	0	1
EmuJ_001072400.1	OTHER	_	1	1	XXX	0	0	0.696	0.595	0.487	0	1
EmuJ_001072600.1	OTHER	_	1	1	XXX	0	0	0.696	0.595	0.487	0	1
EmuJ_001074500.1	OTHER	_	0	0	XXX	0	0	0.087	0.029	0.063	0	0
EmuJ_001074600.1	OTHER	_	1	1	XXX	1	1	0.612	0.859	0.825	1	1
EmuJ_001074700.1	OTHER	_	0	0	XXX	0	0	0.082	0.080	0.061	0	0
EmuJ_001078000.1	OTHER	_	1	1	XXX	0	1	0.873	0.889	0.771	0	0
EmuJ_001081300.1	SP(Sec/SPI)	S	1	1	XXX	0	1	0.075	0.509	0.166	0	1
EmuJ_001082200.1	OTHER	_	0	0	XXX	0	0	0.094	0.327	0.046	0	0
EmuJ_001083000.1	OTHER	_	0	0	XXX	0	0	0.812	0.440	0.627	0	0
EmuJ_001083150.1	OTHER	M	0	0	XXX	0	0	0.049	0.110	0.143	0	0
EmuJ_001086100.1	OTHER	_	0	1	XXX	0	0	0.442	0.451	0.385	0	0
EmuJ_001088100.1	OTHER	_	0	0	XXX	0	0	0.542	0.524	0.211	0	0
EmuJ_001089900.1	OTHER	_	0	0	XXX	0	0	0.014	0.093	0.048	0	0
EmuJ_001090600.1	OTHER	_	0	0	XXX	0	0	0.355	0.231	0.423	0	0
EmuJ_001092200.1	OTHER	_	0	0	XXX	0	0	0.027	0.066	0.040	0	0
EmuJ_001093600.1	OTHER	_	1	1	XXX	0	0	0.082	0.246	0.052	0	0
EmuJ_001096500.1	OTHER	_	1	1	XXX	0	0	0.354	0.652	0.712	0	0
EmuJ_001099900.1	OTHER	M	0	1	XXX	0	0	0.094	0.186	0.064	0	0
